Team Name,Short Name,TLA,Country,Founded,Club Colors,Venue,Website,Coach Name,Coach Nationality,Player Name,Position,Date of Birth,Nationality
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Áron Yaakobishvili,Goalkeeper,2006-03-06,Hungary
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Andrés Cuenca,Defence,2007-06-11,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Álvaro Cortés,Defence,2005-03-17,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Noah Darvich,Midfield,2006-09-25,Germany
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Guille Fernández,Midfield,2008-06-18,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Toni Fernández,Offence,2008-07-15,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Pablo Gavira,Central Midfield,2004-08-05,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Pablo Torre,Attacking Midfield,2003-04-03,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Pau Victor Delgado,Centre-Forward,2001-11-26,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Pedri,Central Midfield,2002-11-25,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Ansu Fati,Left Winger,2002-10-31,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Eric García,Centre-Back,2001-01-09,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Raphinha,Left Winger,1996-12-14,Brazil
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Ferrán Torres,Right Winger,2000-02-29,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Íñigo Martínez,Centre-Back,1991-05-17,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Ronald Araújo,Centre-Back,1999-03-07,Uruguay
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Dani Olmo,Attacking Midfield,1998-05-07,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Jules Koundé,Right-Back,1998-11-12,France
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Frenkie de Jong,Central Midfield,1997-05-12,Netherlands
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Andreas Christensen,Centre-Back,1996-04-10,Denmark
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Robert Lewandowski,Centre-Forward,1988-08-21,Poland
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Sergi Domínguez,Centre-Back,2005-04-01,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Marc Bernal,Defensive Midfield,2007-05-26,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Gerard Martín,Left-Back,2002-02-26,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Héctor Fort,Right-Back,2006-08-02,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Pau Cubarsí,Centre-Back,2007-01-22,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Fermín López,Central Midfield,2003-05-11,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Lamine Yamal,Right Winger,2007-07-13,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Marc Casado,Defensive Midfield,2003-09-14,Spain
FC Barcelona,Barça,FCB,Spain,1899,Red / Navy Blue / Orange,Camp Nou,http://www.fcbarcelona.com,Hansi Flick,Germany,Álex Balde,Left-Back,2003-10-18,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Thibaut Courtois,Goalkeeper,1992-05-11,Belgium
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Andriy Lunin,Goalkeeper,1999-02-11,Ukraine
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Sergio Mestre,Goalkeeper,2005-02-13,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Fran Gonzalez,Goalkeeper,2005-06-24,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Fran García,Defence,1999-08-14,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,David Jiménez,Defence,2004-03-14,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Diego Aguado,Defence,2007-02-07,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Loren Aguado,Defence,2002-09-19,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Yusi,Defence,2005-10-07,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Chema Andrés,Midfield,2005-04-25,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Hugo De Llanos,Midfield,2005-03-18,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Daniel Yáñez,Offence,2007-03-28,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Víctor Muñoz,Offence,2003-07-13,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Aurélien Tchouameni,Defensive Midfield,2000-01-27,France
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Ferland Mendy,Left-Back,1995-06-08,France
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Brahim Diaz,Attacking Midfield,1999-08-03,Morocco
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Kylian Mbappé,Centre-Forward,1998-12-20,France
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Dani Carvajal,Right-Back,1992-01-11,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Antonio Rüdiger,Centre-Back,1993-03-03,Germany
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Vinicius Junior,Left Winger,2000-07-12,Brazil
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Éder Militão,Centre-Back,1998-01-18,Brazil
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Rodrygo,Right Winger,2001-01-09,Brazil
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,David Alaba,Centre-Back,1992-06-24,Austria
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Federico Valverde,Central Midfield,1998-07-22,Uruguay
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Dani Ceballos,Central Midfield,1996-08-07,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Jesús Vallejo,Centre-Back,1997-01-05,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Lucas Vázquez,Right-Back,1991-07-01,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Luka Modrić,Central Midfield,1985-09-09,Croatia
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Raúl,Centre-Back,2003-02-13,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Jacobo Ramón,Centre-Back,2005-06-06,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Gonzalo García,Right Winger,2004-03-24,Spain
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Endrick,Centre-Forward,2006-07-21,Brazil
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Arda Guler,Right Winger,2005-02-25,Turkey
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Jude Bellingham,Attacking Midfield,2003-06-29,England
Real Madrid CF,Real Madrid,RMA,Spain,1902,White / Purple,Estadio Santiago Bernabéu,http://www.realmadrid.com,Carlo Ancelotti,Italy,Eduardo Camavinga,Central Midfield,2002-11-10,France
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Marco Sportiello,Goalkeeper,1992-05-10,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Mike Maignan,Goalkeeper,1995-07-03,France
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Lapo Nava,Goalkeeper,2004-01-22,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Noah Raveyre,Goalkeeper,2005-06-22,France
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Lorenzo Torriani,Goalkeeper,2005-01-31,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Andrei Coubis,Defence,2003-09-29,Romania
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Hugo Cuenca,Midfield,2005-01-08,Paraguay
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Mattia Liberali,Offence,2007-04-06,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Samuel Chukwueze,Right Winger,1999-05-22,Nigeria
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Noah Okafor,Left Winger,2000-05-24,Switzerland
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Rafael Leão,Left Winger,1999-06-10,Portugal
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Fikayo Tomori,Centre-Back,1997-12-19,England
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Ruben Loftus-Cheek,Central Midfield,1996-01-23,England
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Tammy Abraham,Centre-Forward,1997-10-02,England
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Álvaro Morata,Centre-Forward,1992-10-23,Spain
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Tijjani Reijnders,Central Midfield,1998-07-29,Netherlands
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Luka Jović,Centre-Forward,1997-12-23,Serbia
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Ismael Bennacer,Defensive Midfield,1997-12-01,Algeria
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Alessandro Florenzi,Right-Back,1991-03-11,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Matteo Gabbia,Centre-Back,1999-10-21,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Davide Calabria,Right-Back,1996-12-06,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Emerson Royal,Right-Back,1999-01-14,Brazil
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Christian Pulisic,Right Winger,1998-09-18,USA
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Theo Hernández,Left-Back,1997-10-06,France
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Diego Sia,Left Winger,2006-03-10,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Victor Eletu,Defensive Midfield,2005-04-01,Nigeria
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Francesco Camarda,Centre-Forward,2008-03-10,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Álex Jiménez,Right-Back,2005-05-08,Spain
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Kevin Zeroli,Central Midfield,2005-01-11,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Davide Bartesaghi,Left-Back,2005-12-29,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Silvano Vos,Defensive Midfield,2005-03-16,Netherlands
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Yunus Musah,Central Midfield,2002-11-29,USA
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Filippo Terracciano,Right-Back,2003-02-08,Italy
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Malick Thiaw,Centre-Back,2001-08-08,Germany
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Strahinja Pavlović,Centre-Back,2001-05-24,Serbia
AC Milan,Milan,MIL,Italy,1899,Red / Black,Stadio Giuseppe Meazza,http://www.acmilan.com,Paulo Fonseca,Portugal,Youssouf Fofana,Defensive Midfield,1999-01-10,France
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Francesco Rossi,Goalkeeper,1991-04-27,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Rui Patrício,Goalkeeper,1988-02-15,Portugal
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Marco Carnesecchi,Goalkeeper,2000-07-01,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Lorenzo Bernasconi,Defence,2003-11-16,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Pietro Tornaghi,Defence,2005-11-24,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Éderson,Midfield,1999-07-07,Brazil
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Federico Cassa,Midfield,2006-01-01,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Lorenzo Riccio,Midfield,2006-07-25,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Federico Steffanoni,Midfield,2008-09-04,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Ademola Lookman,Offence,1997-10-20,Nigeria
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Vanja Vlahovic,Offence,2004-03-23,Serbia
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Dominic Vavassori,Offence,2005-12-09,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Charles De Ketelaere,Attacking Midfield,2001-03-10,Belgium
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Marco Brescianini,Central Midfield,2000-01-20,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Mateo Retegui,Centre-Forward,1999-04-29,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Davide Zappacosta,Right Midfield,1992-06-11,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Sead Kolašinac,Centre-Back,1993-06-20,Bosnia-Herzegovina
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Ben Godfrey,Centre-Back,1998-01-15,England
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Mario Pašalić,Central Midfield,1995-02-09,Croatia
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Gianluca Scamacca,Centre-Forward,1999-01-01,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Juan Cuadrado,Right Midfield,1988-05-26,Colombia
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Nicolò Zaniolo,Attacking Midfield,1999-07-02,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Marten de Roon,Defensive Midfield,1991-03-29,Netherlands
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Rafael Tolói,Centre-Back,1990-10-10,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Raoul Bellanova,Right Midfield,2000-05-17,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Pietro Comi,Centre-Back,2005-06-11,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Alberto Manzoni,Central Midfield,2005-06-25,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Tommaso Del Lungo,Centre-Back,2004-04-20,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Marco Palestra,Right Midfield,2005-03-03,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Ibrahim Sulemana,Defensive Midfield,2003-05-22,Ghana
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Berat Djimsiti,Centre-Back,2023-06-30,Albania
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Odilon Kossounou,Centre-Back,2001-01-04,Ivory Coast
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Isak Hien,Centre-Back,1999-01-13,Sweden
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Giorgio Scalvini,Centre-Back,2003-12-11,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Matteo Ruggeri,Left Midfield,2002-07-11,Italy
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Brandon Soppy,Right-Back,2002-02-21,France
Atalanta BC,Atalanta,ATA,Italy,1904,Black / Blue,Stadio Atleti Azzurri d'Italia,http://www.atalanta.it,Gian Piero Gasperini,Italy,Lazar Samardzic,Central Midfield,2002-02-24,Serbia
Bologna FC 1909,Bologna,BOL,Italy,1909,Red / Blue / White,Stadio Renato Dall'Ara,http://www.bolognafc.it,Vincenzo Italiano,Italy,Łukasz Skorupski,Goalkeeper,1991-05-05,Poland
